 mode_no k freq damp filt1 filt2 filt3 
 209   0.1800000E+00   0.1198217E-01  -0.6397853E-02   0.4912725E-15   0.0000000E+00   0.1377426E-07
 222   0.1800000E+00   0.7157624E-02  -0.7584776E-02   0.4675872E-15   0.0000000E+00   0.2058905E-07
 234   0.1800000E+00   0.3068729E-02  -0.8377050E-02   0.2648557E-10   0.0000000E+00   0.8207135E-08
 108   0.2000000E+00  -0.1416734E+00  -0.5652912E-03   0.6446964E-18   0.0000000E+00   0.1868762E-08
 119   0.2000000E+00   0.1096586E+00  -0.4749415E-03   0.1933119E-17   0.0000000E+00   0.1881459E-08
 134   0.2000000E+00  -0.7928808E-01  -0.2521243E-02   0.2605168E-16   0.0000000E+00   0.1061695E-08
 147   0.2000000E+00  -0.5703713E-01  -0.5971475E-02   0.9404716E-16   0.0000000E+00   0.4435934E-08
 150   0.2000000E+00   0.5176678E-01  -0.1658482E-02   0.6133622E-16   0.0000000E+00   0.1455055E-08
 159   0.2000000E+00  -0.4416563E-01  -0.1018439E-01   0.6840490E-16   0.0000000E+00   0.6369209E-08
 168   0.2000000E+00  -0.3446807E-01  -0.1421449E-01   0.3109029E-16   0.0000000E+00   0.7688307E-08
 169   0.2000000E+00   0.3126120E-01  -0.3237977E-02   0.3453983E-15   0.0000000E+00   0.4471182E-08
 179   0.2000000E+00  -0.2619763E-01  -0.1765773E-01   0.7132028E-17   0.0000000E+00   0.5365927E-08
 187   0.2000000E+00   0.2053512E-01  -0.4935894E-02   0.5856552E-15   0.0000000E+00   0.8446840E-08
 189   0.2000000E+00  -0.1868101E-01  -0.2039723E-01   0.2236783E-17   0.0000000E+00   0.2694523E-08
 198   0.2000000E+00  -0.1157969E-01  -0.2240296E-01   0.9603158E-16   0.0000000E+00   0.5713128E-09
 205   0.2000000E+00   0.1361387E-01  -0.6503322E-02   0.4294790E-15   0.0000000E+00   0.9256182E-08
 219   0.2000000E+00   0.8452862E-02  -0.7778174E-02   0.1339795E-15   0.0000000E+00   0.3094305E-08
 230   0.2000000E+00   0.4148557E-02  -0.8676052E-02   0.3298287E-13   0.0000000E+00   0.2319000E-08
 104   0.2200000E+00  -0.1553618E+00  -0.5701483E-03   0.1683768E-18   0.0000000E+00   0.1302333E-08
 115   0.2200000E+00   0.1202327E+00  -0.4783930E-03   0.3491151E-18   0.0000000E+00   0.7902346E-09
 130   0.2200000E+00  -0.8712111E-01  -0.2533479E-02   0.3849850E-17   0.0000000E+00   0.2314463E-08
 143   0.2200000E+00  -0.6283943E-01  -0.6032041E-02   0.6636069E-17   0.0000000E+00   0.5643358E-08
 146   0.2200000E+00   0.5685148E-01  -0.1663861E-02   0.1442427E-17   0.0000000E+00   0.2093650E-08
 155   0.2200000E+00  -0.4896304E-01  -0.1040153E-01   0.1108358E-16   0.0000000E+00   0.2463409E-08
 164   0.2200000E+00  -0.3861780E-01  -0.1466741E-01   0.1430784E-16   0.0000000E+00   0.4892819E-08
 167   0.2200000E+00   0.3439100E-01  -0.3250156E-02   0.1763983E-16   0.0000000E+00   0.9083385E-08
 174   0.2200000E+00  -0.2985345E-01  -0.1837602E-01   0.1833200E-16   0.0000000E+00   0.4183702E-08
 184   0.2200000E+00  -0.2192748E-01  -0.2138952E-01   0.1816945E-17   0.0000000E+00   0.1833316E-08
 186   0.2200000E+00   0.2269903E-01  -0.4972191E-02   0.1553889E-16   0.0000000E+00   0.1006898E-07
 194   0.2200000E+00  -0.1447235E-01  -0.2366998E-01   0.1388785E-17   0.0000000E+00   0.4922738E-09
 204   0.2200000E+00   0.1522824E-01  -0.6590188E-02   0.1931132E-16   0.0000000E+00   0.8858253E-08
 215   0.2200000E+00   0.9728831E-02  -0.7940672E-02   0.1440056E-16   0.0000000E+00   0.1079572E-07
 228   0.2200000E+00   0.5207408E-02  -0.8932235E-02   0.9070141E-16   0.0000000E+00   0.6454642E-08
 100   0.2400000E+00  -0.1689452E+00  -0.5752218E-03   0.2242732E-18   0.0000000E+00   0.1322322E-08
 111   0.2400000E+00   0.1307187E+00  -0.4820091E-03   0.2803942E-18   0.0000000E+00   0.1444627E-08
 126   0.2400000E+00  -0.9492655E-01  -0.2545500E-02   0.1337920E-18   0.0000000E+00   0.7434822E-09
 139   0.2400000E+00  -0.6862378E-01  -0.6085087E-02   0.7418993E-18   0.0000000E+00   0.3174679E-08
 142   0.2400000E+00   0.6191287E-01  -0.1669305E-02   0.6490924E-18   0.0000000E+00   0.1369521E-08
 151   0.2400000E+00  -0.5374824E-01  -0.1059394E-01   0.1308883E-17   0.0000000E+00   0.2996800E-08
 160   0.2400000E+00  -0.4276528E-01  -0.1507807E-01   0.3934495E-17   0.0000000E+00   0.4159563E-08
 163   0.2400000E+00   0.3750754E-01  -0.3261072E-02   0.5509435E-17   0.0000000E+00   0.4771621E-08
 170   0.2400000E+00  -0.3351778E-01  -0.1903623E-01   0.4872572E-17   0.0000000E+00   0.3441867E-08
 179   0.2400000E+00  -0.2519253E-01  -0.2230910E-01   0.3604787E-17   0.0000000E+00   0.2604877E-08
 182   0.2400000E+00   0.2484974E-01  -0.5002543E-02   0.1038040E-16   0.0000000E+00   0.1344726E-07
 190   0.2400000E+00  -0.1739243E-01  -0.2485055E-01   0.7861638E-18   0.0000000E+00   0.1060352E-08
 198   0.2400000E+00  -0.9883840E-02  -0.2665108E-01   0.1888201E-11   0.0000000E+00   0.5318289E-09
 200   0.2400000E+00   0.1682737E-01  -0.6662793E-02   0.8318597E-17   0.0000000E+00   0.1341921E-07
 213   0.2400000E+00   0.1098774E-01  -0.8078689E-02   0.2209689E-16   0.0000000E+00   0.1404696E-07
 224   0.2400000E+00   0.6247591E-02  -0.9153655E-02   0.8340565E-17   0.0000000E+00   0.6881004E-08
  98   0.2600000E+00  -0.1824215E+00  -0.5804997E-03   0.2489133E-19   0.0000000E+00   0.6013434E-09
 109   0.2600000E+00   0.1411142E+00  -0.4857813E-03   0.1221078E-18   0.0000000E+00   0.1432852E-08
 124   0.2600000E+00  -0.1027042E+00  -0.2557443E-02   0.1214740E-17   0.0000000E+00   0.1711957E-08
 137   0.2600000E+00  -0.7439097E-01  -0.6132387E-02   0.2082164E-17   0.0000000E+00   0.2991661E-08
 140   0.2600000E+00   0.6695049E-01  -0.1674839E-02   0.8156714E-18   0.0000000E+00   0.1411465E-08
 149   0.2600000E+00  -0.5852138E-01  -0.1076603E-01   0.1367508E-17   0.0000000E+00   0.3188777E-08
 158   0.2600000E+00  -0.4690932E-01  -0.1545302E-01   0.6208085E-17   0.0000000E+00   0.4165471E-08
 161   0.2600000E+00   0.4061127E-01  -0.3271116E-02   0.2232237E-17   0.0000000E+00   0.3722110E-08
 168   0.2600000E+00  -0.3718818E-01  -0.1964680E-01   0.5407557E-17   0.0000000E+00   0.2083243E-08
 176   0.2600000E+00  -0.2847268E-01  -0.2316614E-01   0.2595135E-17   0.0000000E+00   0.9333290E-09
 179   0.2600000E+00   0.2698854E-01  -0.5028463E-02   0.5527486E-17   0.0000000E+00   0.7247447E-08
 186   0.2600000E+00  -0.2033562E-01  -0.2595646E-01   0.3252780E-18   0.0000000E+00   0.2830680E-09
 194   0.2600000E+00  -0.1252898E-01  -0.2800454E-01   0.1040033E-13   0.0000000E+00   0.3438871E-09
 196   0.2600000E+00   0.1841297E-01  -0.6724300E-02   0.7665898E-17   0.0000000E+00   0.4105110E-08
 209   0.2600000E+00   0.1223141E-01  -0.8197047E-02   0.5276632E-17   0.0000000E+00   0.3823167E-09
 222   0.2600000E+00   0.7271033E-02  -0.9346502E-02   0.3149555E-17   0.0000000E+00   0.4058350E-09
  94   0.2800000E+00  -0.1957890E+00  -0.5859709E-03   0.6482767E-19   0.0000000E+00   0.1230818E-08
 105   0.2800000E+00   0.1514172E+00  -0.4897024E-03   0.1539896E-19   0.0000000E+00   0.1401440E-08
 120   0.2800000E+00  -0.1104538E+00  -0.2569396E-02   0.4260201E-18   0.0000000E+00   0.1475395E-09
 133   0.2800000E+00  -0.8014165E-01  -0.6175240E-02   0.3392088E-18   0.0000000E+00   0.8616828E-09
 136   0.2800000E+00   0.7196392E-01  -0.1680478E-02   0.7280254E-19   0.0000000E+00   0.6110335E-09
 145   0.2800000E+00  -0.6328264E-01  -0.1092124E-01   0.4389454E-19   0.0000000E+00   0.8880337E-10
 154   0.2800000E+00  -0.5104908E-01  -0.1579742E-01   0.1598843E-17   0.0000000E+00   0.1176267E-08
 159   0.2800000E+00   0.4370250E-01  -0.3280550E-02   0.5785803E-19   0.0000000E+00   0.1738624E-08
 164   0.2800000E+00  -0.4086276E-01  -0.2021445E-01   0.1868679E-17   0.0000000E+00   0.1468980E-08
 173   0.2800000E+00  -0.3176514E-01  -0.2396881E-01   0.3071004E-18   0.0000000E+00   0.7621816E-09
 176   0.2800000E+00   0.2911640E-01  -0.5051026E-02   0.2032946E-17   0.0000000E+00   0.1485834E-08
 183   0.2800000E+00  -0.2329846E-01  -0.2699720E-01   0.1979117E-18   0.0000000E+00   0.3569414E-09
 191   0.2800000E+00  -0.1520001E-01  -0.2928263E-01   0.9460954E-16   0.0000000E+00   0.2475139E-09
 194   0.2800000E+00   0.1998644E-01  -0.6777056E-02   0.9940049E-17   0.0000000E+00   0.1519215E-08
 207   0.2800000E+00   0.1346139E-01  -0.8299440E-02   0.1372592E-16   0.0000000E+00   0.4905280E-08
 219   0.2800000E+00   0.8279364E-02  -0.9515619E-02   0.4488024E-17   0.0000000E+00   0.3106611E-08
 230   0.2800000E+00   0.3778366E-02  -0.1036380E-01   0.3906060E-10   0.0000000E+00   0.9162297E-09
  92   0.3000000E+00  -0.2090467E+00  -0.5916260E-03   0.1424176E-19   0.0000000E+00   0.1294399E-08
 103   0.3000000E+00   0.1616260E+00  -0.4937658E-03   0.1149350E-19   0.0000000E+00   0.9905270E-09
 118   0.3000000E+00  -0.1181751E+00  -0.2581413E-02   0.8614995E-19   0.0000000E+00   0.5076356E-09
 131   0.3000000E+00  -0.8587632E-01  -0.6214613E-02   0.1025011E-18   0.0000000E+00   0.8553818E-09
 134   0.3000000E+00   0.7695275E-01  -0.1686230E-02   0.2327289E-18   0.0000000E+00   0.1019514E-08
 143   0.3000000E+00  -0.6803226E-01  -0.1106228E-01   0.2219785E-18   0.0000000E+00   0.1598712E-08
 152   0.3000000E+00  -0.5518392E-01  -0.1611547E-01   0.2420671E-18   0.0000000E+00   0.2221359E-08
 157   0.3000000E+00   0.4678141E-01  -0.3289557E-02   0.6258302E-18   0.0000000E+00   0.1630472E-08
 162   0.3000000E+00  -0.4454005E-01  -0.2074463E-01   0.7936966E-18   0.0000000E+00   0.1534897E-08
 169   0.3000000E+00  -0.3506769E-01  -0.2472372E-01   0.2003946E-17   0.0000000E+00   0.1209743E-08
 174   0.3000000E+00   0.3123411E-01  -0.5071011E-02   0.1029388E-17   0.0000000E+00   0.3635609E-08
 179   0.3000000E+00  -0.2627809E-01  -0.2798049E-01   0.1631698E-17   0.0000000E+00   0.1072031E-08
 187   0.3000000E+00  -0.1789366E-01  -0.3049410E-01   0.1902119E-17   0.0000000E+00   0.6020470E-09
 192   0.3000000E+00   0.2154892E-01  -0.6822832E-02   0.1532541E-17   0.0000000E+00   0.5744489E-08
 205   0.3000000E+00   0.1467898E-01  -0.8388736E-02   0.1379685E-17   0.0000000E+00   0.6927846E-08
 217   0.3000000E+00   0.9273973E-02  -0.9664847E-02   0.7254540E-18   0.0000000E+00   0.3981910E-08
 227   0.3000000E+00   0.4626475E-02  -0.1058472E-01   0.5040505E-12   0.0000000E+00   0.9782054E-09
  90   0.3200000E+00  -0.2221935E+00  -0.5974565E-03   0.1825275E-19   0.0000000E+00   0.9706819E-09
 101   0.3200000E+00   0.1717392E+00  -0.4979657E-03   0.3056734E-19   0.0000000E+00   0.8778392E-09
 116   0.3200000E+00  -0.1258679E+00  -0.2593533E-02   0.1639875E-18   0.0000000E+00   0.8302280E-09
 129   0.3200000E+00  -0.9159541E-01  -0.6251236E-02   0.2659894E-18   0.0000000E+00   0.6180576E-09
 132   0.3200000E+00   0.8191662E-01  -0.1692100E-02   0.4027716E-18   0.0000000E+00   0.1146732E-08
 139   0.3200000E+00  -0.7277050E-01  -0.1119133E-01   0.4395347E-18   0.0000000E+00   0.1462627E-08
 148   0.3200000E+00  -0.5931340E-01  -0.1641058E-01   0.4160220E-18   0.0000000E+00   0.1343823E-08
 153   0.3200000E+00   0.4984814E-01  -0.3298264E-02   0.1888307E-17   0.0000000E+00   0.3537269E-08
 158   0.3200000E+00  -0.4821887E-01  -0.2124181E-01   0.1727776E-18   0.0000000E+00   0.6184790E-09
 167   0.3200000E+00  -0.3837852E-01  -0.2543636E-01   0.5137028E-18   0.0000000E+00   0.5802718E-09
 172   0.3200000E+00   0.3334226E-01  -0.5088992E-02   0.1537163E-17   0.0000000E+00   0.2070172E-08
 176   0.3200000E+00  -0.2927219E-01  -0.2891273E-01   0.5455267E-18   0.0000000E+00   0.6610400E-09
 185   0.3200000E+00  -0.2060720E-01  -0.3164620E-01   0.2944367E-18   0.0000000E+00   0.5810426E-09
 188   0.3200000E+00   0.2310136E-01  -0.6862985E-02   0.3888386E-17   0.0000000E+00   0.3814976E-08
